region,date,price
Khovd,2024-03-18,3740.0
Khuvsgul,2024-03-18,3710.0
Orkhon,2024-03-18,3650.0
Selenge,2024-03-18,3680.0
Sukhbaatar,2024-03-18,3717.0
Tuv,2024-03-18,3640.0
Umnugovi,2024-03-18,3730.0
Uvs,2024-03-18,3940.0
Uvurkhangai,2024-03-18,3760.0
Zavkhan,2024-03-18,3840.0
Arkhangai,2024-03-25,3710.0
Bayan-Ulgii,2024-03-25,3693.0
Bayankhongor,2024-03-25,3840.0
Bulgan,2024-03-25,3680.0
Darkhan-Uul,2024-03-25,3640.0
Dornod,2024-03-25,3593.0
Dornogovi,2024-03-25,3720.0
Dundgovi,2024-03-25,2700.0
Govi-Altai,2024-03-25,3840.0
Govisumber,2024-03-25,3680.0
Khentii,2024-03-25,3700.0
Khovd,2024-03-25,3740.0
Khuvsgul,2024-03-25,3710.0
Orkhon,2024-03-25,3650.0
Selenge,2024-03-25,3680.0
Sukhbaatar,2024-03-25,3717.0
Tuv,2024-03-25,3493.0
Umnugovi,2024-03-25,3730.0
Uvs,2024-03-25,3940.0
Uvurkhangai,2024-03-25,3760.0
Zavkhan,2024-03-25,3840.0
Arkhangai,2024-04-01,3710.0
Bayan-Ulgii,2024-04-01,3693.0
Bayankhongor,2024-04-01,3840.0
Bulgan,2024-04-01,3680.0
Darkhan-Uul,2024-04-01,3600.0
Dornod,2024-04-01,3593.0
Dornogovi,2024-04-01,3720.0
Dundgovi,2024-04-01,2700.0
Govi-Altai,2024-04-01,3840.0
Govisumber,2024-04-01,3680.0
Khentii,2024-04-01,3700.0
Khovd,2024-04-01,3740.0
Khuvsgul,2024-04-01,3710.0
Orkhon,2024-04-01,3650.0
Selenge,2024-04-01,3680.0
Sukhbaatar,2024-04-01,3717.0
Tuv,2024-04-01,3493.0
Umnugovi,2024-04-01,3730.0
Uvs,2024-04-01,3940.0
Uvurkhangai,2024-04-01,3760.0
Zavkhan,2024-04-01,3840.0
Arkhangai,2024-04-08,3710.0
Bayan-Ulgii,2024-04-08,3693.0
Bayankhongor,2024-04-08,3840.0
Bulgan,2024-04-08,3680.0
Darkhan-Uul,2024-04-08,3600.0
Dornod,2024-04-08,3673.0
Dornogovi,2024-04-08,3720.0
Dundgovi,2024-04-08,2700.0
Govi-Altai,2024-04-08,3840.0
Govisumber,2024-04-08,3680.0
Khentii,2024-04-08,3700.0
Khovd,2024-04-08,3740.0
Khuvsgul,2024-04-08,3710.0
Orkhon,2024-04-08,3650.0
Selenge,2024-04-08,3680.0
Sukhbaatar,2024-04-08,3717.0
Tuv,2024-04-08,3493.0
Umnugovi,2024-04-08,3730.0
Uvs,2024-04-08,3940.0
Uvurkhangai,2024-04-08,3760.0
Zavkhan,2024-04-08,3840.0
Arkhangai,2024-04-15,3710.0
Bayan-Ulgii,2024-04-15,3693.0
Bayankhongor,2024-04-15,3840.0
Bulgan,2024-04-15,3680.0
Darkhan-Uul,2024-04-15,3600.0
Dornod,2024-04-15,3673.0
Dornogovi,2024-04-15,3720.0
Dundgovi,2024-04-15,3700.0
Govi-Altai,2024-04-15,3840.0
Govisumber,2024-04-15,3680.0
Khentii,2024-04-15,3700.0
Khovd,2024-04-15,3740.0
Khuvsgul,2024-04-15,3710.0
Orkhon,2024-04-15,3650.0
Selenge,2024-04-15,3680.0
Sukhbaatar,2024-04-15,3717.0
Tuv,2024-04-15,3493.0
Umnugovi,2024-04-15,3730.0
Uvs,2024-04-15,3940.0
Uvurkhangai,2024-04-15,3760.0
Zavkhan,2024-04-15,3840.0
Arkhangai,2024-04-22,3710.0
Bayan-Ulgii,2024-04-22,3693.0
Bayankhongor,2024-04-22,3840.0
Bulgan,2024-04-22,3680.0
Darkhan-Uul,2024-04-22,3600.0
Dornod,2024-04-22,3673.0
Dornogovi,2024-04-22,3720.0
Dundgovi,2024-04-22,3700.0
Govi-Altai,2024-04-22,3840.0
Govisumber,2024-04-22,3680.0
Khentii,2024-04-22,3700.0
Khovd,2024-04-22,3740.0
Khuvsgul,2024-04-22,3710.0
Orkhon,2024-04-22,3650.0
Selenge,2024-04-22,3680.0
Sukhbaatar,2024-04-22,3717.0
Tuv,2024-04-22,3493.0
Umnugovi,2024-04-22,3730.0
Uvs,2024-04-22,3940.0
Uvurkhangai,2024-04-22,3760.0
Zavkhan,2024-04-22,3840.0
Arkhangai,2024-04-29,3710.0
Bayan-Ulgii,2024-04-29,3693.0
Bayankhongor,2024-04-29,3840.0
Bulgan,2024-04-29,3680.0
Darkhan-Uul,2024-04-29,3600.0
Dornod,2024-04-29,3572.0
Dornogovi,2024-04-29,3720.0
Dundgovi,2024-04-29,3700.0
Govi-Altai,2024-04-29,3840.0
Govisumber,2024-04-29,3680.0
Khentii,2024-04-29,3700.0
Khovd,2024-04-29,3740.0
Khuvsgul,2024-04-29,3710.0
Orkhon,2024-04-29,3650.0
Selenge,2024-04-29,3680.0
Sukhbaatar,2024-04-29,3717.0
Tuv,2024-04-29,3493.0
Umnugovi,2024-04-29,3730.0
Uvs,2024-04-29,3886.0
Uvurkhangai,2024-04-29,3760.0
Zavkhan,2024-04-29,3840.0
Arkhangai,2024-05-06,3710.0
Bayan-Ulgii,2024-05-06,3693.0
Bayankhongor,2024-05-06,3840.0
Bulgan,2024-05-06,3680.0
Darkhan-Uul,2024-05-06,3600.0
Dornod,2024-05-06,3572.0
Dornogovi,2024-05-06,3720.0
Dundgovi,2024-05-06,3700.0
Govi-Altai,2024-05-06,3840.0
Govisumber,2024-05-06,3620.0
Khentii,2024-05-06,3700.0
Khovd,2024-05-06,3740.0
Khuvsgul,2024-05-06,3710.0
Orkhon,2024-05-06,3650.0
Selenge,2024-05-06,3680.0
Sukhbaatar,2024-05-06,3717.0
Tuv,2024-05-06,3493.0
Umnugovi,2024-05-06,3730.0
Uvs,2024-05-06,3886.0
Uvurkhangai,2024-05-06,3760.0
Zavkhan,2024-05-06,3840.0
Arkhangai,2024-05-13,3710.0
Bayan-Ulgii,2024-05-13,3693.0
Bayankhongor,2024-05-13,3840.0
Bulgan,2024-05-13,3680.0
Darkhan-Uul,2024-05-13,3600.0
Dornod,2024-05-13,3572.0
Dornogovi,2024-05-13,3720.0
Dundgovi,2024-05-13,3700.0
Govi-Altai,2024-05-13,3840.0
Govisumber,2024-05-13,3680.0
Khentii,2024-05-13,3700.0
Khovd,2024-05-13,3740.0
Khuvsgul,2024-05-13,3710.0
Orkhon,2024-05-13,3650.0
Selenge,2024-05-13,3680.0
Sukhbaatar,2024-05-13,3717.0
Tuv,2024-05-13,3493.0
Umnugovi,2024-05-13,3730.0
Uvs,2024-05-13,3886.0
Uvurkhangai,2024-05-13,3760.0
Zavkhan,2024-05-13,3840.0
Arkhangai,2024-05-20,3510.0
Bayan-Ulgii,2024-05-20,3693.0
Bayankhongor,2024-05-20,3640.0
Bulgan,2024-05-20,3480.0
Darkhan-Uul,2024-05-20,3440.0
Dornod,2024-05-20,3480.0
Dornogovi,2024-05-20,3520.0
Dundgovi,2024-05-20,3500.0
Govi-Altai,2024-05-20,3640.0
Govisumber,2024-05-20,3460.0
Khentii,2024-05-20,3500.0
Khovd,2024-05-20,3740.0
Khuvsgul,2024-05-20,3510.0
Orkhon,2024-05-20,3450.0
Selenge,2024-05-20,3480.0
Sukhbaatar,2024-05-20,3583.0
Tuv,2024-05-20,3360.0
Umnugovi,2024-05-20,3530.0
Uvs,2024-05-20,3820.0
Uvurkhangai,2024-05-20,3560.0
Zavkhan,2024-05-20,3773.0
Arkhangai,2024-05-27,3510.0
Bayan-Ulgii,2024-05-27,3693.0
Bayankhongor,2024-05-27,3640.0
Bulgan,2024-05-27,3480.0
Darkhan-Uul,2024-05-27,3440.0
Dornod,2024-05-27,3480.0
Dornogovi,2024-05-27,3520.0
Dundgovi,2024-05-27,3500.0
Govi-Altai,2024-05-27,3640.0
Govisumber,2024-05-27,3460.0
Khentii,2024-05-27,3500.0
Khovd,2024-05-27,3740.0
Khuvsgul,2024-05-27,3510.0
Orkhon,2024-05-27,3450.0
Selenge,2024-05-27,3480.0
Sukhbaatar,2024-05-27,3583.0
Tuv,2024-05-27,3360.0
Umnugovi,2024-05-27,3530.0
Uvs,2024-05-27,3820.0
Uvurkhangai,2024-05-27,3560.0
Zavkhan,2024-05-27,3773.0
Arkhangai,2024-06-03,3510.0
Bayan-Ulgii,2024-06-03,3693.0
Bayankhongor,2024-06-03,3640.0
Bulgan,2024-06-03,3480.0
Darkhan-Uul,2024-06-03,3440.0
Dornod,2024-06-03,3480.0
Dornogovi,2024-06-03,3520.0
Dundgovi,2024-06-03,3500.0
Govi-Altai,2024-06-03,3840.0
Govisumber,2024-06-03,3460.0
Khentii,2024-06-03,3500.0
Khovd,2024-06-03,3740.0
Khuvsgul,2024-06-03,3510.0
Orkhon,2024-06-03,3450.0
Selenge,2024-06-03,3480.0
Sukhbaatar,2024-06-03,3583.0
Tuv,2024-06-03,3360.0
Umnugovi,2024-06-03,3530.0
Uvs,2024-06-03,3820.0
Uvurkhangai,2024-06-03,3560.0
Zavkhan,2024-06-03,3840.0
Arkhangai,2024-06-10,3510.0
Bayan-Ulgii,2024-06-10,3693.0
Bayankhongor,2024-06-10,3640.0
Bulgan,2024-06-10,3480.0
Darkhan-Uul,2024-06-10,3440.0
Dornod,2024-06-10,3480.0
Dornogovi,2024-06-10,3520.0
Dundgovi,2024-06-10,3500.0
Govi-Altai,2024-06-10,3840.0
Govisumber,2024-06-10,3460.0
Khentii,2024-06-10,3500.0
Khovd,2024-06-10,3740.0
Khuvsgul,2024-06-10,3510.0
Orkhon,2024-06-10,3450.0
Selenge,2024-06-10,3480.0
Sukhbaatar,2024-06-10,3583.0
Tuv,2024-06-10,3360.0
Umnugovi,2024-06-10,3530.0
Uvs,2024-06-10,3820.0
Uvurkhangai,2024-06-10,3560.0
Zavkhan,2024-06-10,3840.0
Arkhangai,2024-06-17,3510.0
Bayan-Ulgii,2024-06-17,3693.0
Bayankhongor,2024-06-17,3640.0
Bulgan,2024-06-17,3480.0
Darkhan-Uul,2024-06-17,3440.0
Dornod,2024-06-17,3480.0
Dornogovi,2024-06-17,3520.0
Dundgovi,2024-06-17,3500.0
Govi-Altai,2024-06-17,3840.0
Govisumber,2024-06-17,3460.0
Khentii,2024-06-17,3500.0
Khovd,2024-06-17,3740.0
Khuvsgul,2024-06-17,3510.0
Orkhon,2024-06-17,3450.0
Selenge,2024-06-17,3480.0
Sukhbaatar,2024-06-17,3583.0
Tuv,2024-06-17,3360.0
Umnugovi,2024-06-17,3530.0
Uvs,2024-06-17,3820.0
Uvurkhangai,2024-06-17,3560.0
Zavkhan,2024-06-17,3840.0
Arkhangai,2024-06-24,3510.0
Bayan-Ulgii,2024-06-24,3693.0
Bayankhongor,2024-06-24,3640.0
Bulgan,2024-06-24,3480.0
Darkhan-Uul,2024-06-24,3440.0
Dornod,2024-06-24,3480.0
Dornogovi,2024-06-24,3520.0
Dundgovi,2024-06-24,3500.0
Govi-Altai,2024-06-24,3840.0
Govisumber,2024-06-24,3460.0
Khentii,2024-06-24,3500.0
Khovd,2024-06-24,3740.0
Khuvsgul,2024-06-24,3510.0
Orkhon,2024-06-24,3450.0
Selenge,2024-06-24,3480.0
Sukhbaatar,2024-06-24,3583.0
Tuv,2024-06-24,3360.0
Umnugovi,2024-06-24,3530.0
Uvs,2024-06-24,3820.0
Uvurkhangai,2024-06-24,3560.0
Zavkhan,2024-06-24,3840.0
Arkhangai,2024-07-01,3510.0
Bayan-Ulgii,2024-07-01,3693.0
Bayankhongor,2024-07-01,3640.0
Bulgan,2024-07-01,3480.0
Darkhan-Uul,2024-07-01,3440.0
Dornod,2024-07-01,3480.0
Dornogovi,2024-07-01,3520.0
Dundgovi,2024-07-01,3500.0
Govi-Altai,2024-07-01,3840.0
Govisumber,2024-07-01,3460.0
Khentii,2024-07-01,3500.0
Khovd,2024-07-01,3740.0
Khuvsgul,2024-07-01,3510.0
Orkhon,2024-07-01,3450.0
Selenge,2024-07-01,3480.0
Sukhbaatar,2024-07-01,3583.0
Tuv,2024-07-01,3360.0
Umnugovi,2024-07-01,3530.0
Uvs,2024-07-01,3820.0
Uvurkhangai,2024-07-01,3560.0
Zavkhan,2024-07-01,3840.0
Arkhangai,2024-07-08,3510.0
Bayan-Ulgii,2024-07-08,3693.0
Bayankhongor,2024-07-08,3640.0
Bulgan,2024-07-08,3480.0
Darkhan-Uul,2024-07-08,3440.0
Dornod,2024-07-08,3480.0
Dornogovi,2024-07-08,3520.0
Dundgovi,2024-07-08,3500.0
Govi-Altai,2024-07-08,3840.0
Govisumber,2024-07-08,3460.0
Khentii,2024-07-08,3500.0
Khovd,2024-07-08,3740.0
Khuvsgul,2024-07-08,3510.0
Orkhon,2024-07-08,3450.0
Selenge,2024-07-08,3480.0
Sukhbaatar,2024-07-08,3583.0
Tuv,2024-07-08,3360.0
Umnugovi,2024-07-08,3530.0
Uvs,2024-07-08,3820.0
Uvurkhangai,2024-07-08,3560.0
Zavkhan,2024-07-08,3840.0
Arkhangai,2024-07-22,3510.0
Bayan-Ulgii,2024-07-22,3693.0
Bayankhongor,2024-07-22,3640.0
Bulgan,2024-07-22,3480.0
Darkhan-Uul,2024-07-22,3440.0
Dornod,2024-07-22,3480.0
Dornogovi,2024-07-22,3520.0
Dundgovi,2024-07-22,3500.0
Govi-Altai,2024-07-22,3840.0
Govisumber,2024-07-22,3460.0
Khentii,2024-07-22,3500.0
Khovd,2024-07-22,3740.0
Khuvsgul,2024-07-22,3510.0
Orkhon,2024-07-22,3450.0
Selenge,2024-07-22,3480.0
Sukhbaatar,2024-07-22,3583.0
Tuv,2024-07-22,3360.0
Umnugovi,2024-07-22,3530.0
Uvs,2024-07-22,3820.0
Uvurkhangai,2024-07-22,3560.0
Zavkhan,2024-07-22,3840.0
Arkhangai,2024-07-29,3510.0
Bayan-Ulgii,2024-07-29,3693.0
Bayankhongor,2024-07-29,3640.0
Bulgan,2024-07-29,3480.0
Darkhan-Uul,2024-07-29,3440.0
Dornod,2024-07-29,3480.0
Dornogovi,2024-07-29,3520.0
Dundgovi,2024-07-29,3500.0
Govi-Altai,2024-07-29,3840.0
Govisumber,2024-07-29,3460.0
Khentii,2024-07-29,3500.0
Khovd,2024-07-29,3740.0
Khuvsgul,2024-07-29,3510.0
Orkhon,2024-07-29,3450.0
Selenge,2024-07-29,3480.0
Sukhbaatar,2024-07-29,3583.0
Tuv,2024-07-29,3360.0
Umnugovi,2024-07-29,3530.0
Uvs,2024-07-29,3820.0
Uvurkhangai,2024-07-29,3560.0
Zavkhan,2024-07-29,3840.0
Arkhangai,2024-08-05,3510.0
Bayan-Ulgii,2024-08-05,3693.0
Bayankhongor,2024-08-05,3640.0
Bulgan,2024-08-05,3480.0
Darkhan-Uul,2024-08-05,3440.0
Dornod,2024-08-05,3480.0
Dornogovi,2024-08-05,3520.0
Dundgovi,2024-08-05,3500.0
Govi-Altai,2024-08-05,3840.0
Govisumber,2024-08-05,3460.0
Khentii,2024-08-05,3500.0
Khovd,2024-08-05,3740.0
Khuvsgul,2024-08-05,3510.0
Orkhon,2024-08-05,3450.0
Selenge,2024-08-05,3480.0
Sukhbaatar,2024-08-05,3550.0
Tuv,2024-08-05,3360.0
Umnugovi,2024-08-05,3530.0
Uvs,2024-08-05,3820.0
Uvurkhangai,2024-08-05,3560.0
Zavkhan,2024-08-05,3840.0
Arkhangai,2024-08-12,3510.0
Bayan-Ulgii,2024-08-12,3693.0
Bayankhongor,2024-08-12,3640.0
Bulgan,2024-08-12,3480.0
Darkhan-Uul,2024-08-12,3380.0
Dornod,2024-08-12,3480.0
Dornogovi,2024-08-12,3520.0
Dundgovi,2024-08-12,3500.0
Govi-Altai,2024-08-12,3840.0
Govisumber,2024-08-12,3460.0
Khentii,2024-08-12,3500.0
Khovd,2024-08-12,3740.0
Khuvsgul,2024-08-12,3510.0
Orkhon,2024-08-12,3450.0
Selenge,2024-08-12,3480.0
Sukhbaatar,2024-08-12,3550.0
Tuv,2024-08-12,3360.0
Umnugovi,2024-08-12,3530.0
Uvs,2024-08-12,3820.0
Uvurkhangai,2024-08-12,3560.0
Zavkhan,2024-08-12,3840.0
Arkhangai,2024-08-19,3510.0
Bayan-Ulgii,2024-08-19,3693.0
Bayankhongor,2024-08-19,3640.0
Bulgan,2024-08-19,3480.0
Darkhan-Uul,2024-08-19,3380.0
Dornod,2024-08-19,3480.0
Dornogovi,2024-08-19,3520.0
Dundgovi,2024-08-19,3500.0
Govi-Altai,2024-08-19,3840.0
Govisumber,2024-08-19,3460.0
Khentii,2024-08-19,3500.0
Khovd,2024-08-19,3740.0
Khuvsgul,2024-08-19,3510.0
Orkhon,2024-08-19,3450.0
Selenge,2024-08-19,3480.0
Sukhbaatar,2024-08-19,3550.0
Tuv,2024-08-19,3360.0
Umnugovi,2024-08-19,3530.0
Uvs,2024-08-19,3820.0
Uvurkhangai,2024-08-19,3560.0
Zavkhan,2024-08-19,3840.0
Arkhangai,2024-08-26,3510.0
Bayan-Ulgii,2024-08-26,3693.0
Bayankhongor,2024-08-26,3640.0
Bulgan,2024-08-26,3480.0
Darkhan-Uul,2024-08-26,3380.0
Dornod,2024-08-26,3480.0
Dornogovi,2024-08-26,3520.0
Dundgovi,2024-08-26,3500.0
Govi-Altai,2024-08-26,3840.0
Govisumber,2024-08-26,3460.0
Khentii,2024-08-26,3500.0
Khovd,2024-08-26,3740.0
Khuvsgul,2024-08-26,3510.0
Orkhon,2024-08-26,3450.0
Selenge,2024-08-26,3480.0
Sukhbaatar,2024-08-26,3550.0
Tuv,2024-08-26,3360.0
Umnugovi,2024-08-26,3530.0
Uvs,2024-08-26,3820.0
Uvurkhangai,2024-08-26,3560.0
Zavkhan,2024-08-26,3840.0
Arkhangai,2024-09-02,3510.0
Bayan-Ulgii,2024-09-02,3693.0
Bayankhongor,2024-09-02,3640.0
Bulgan,2024-09-02,3480.0
Darkhan-Uul,2024-09-02,3380.0
Dornod,2024-09-02,3480.0
Dornogovi,2024-09-02,2520.0
Dundgovi,2024-09-02,3500.0
Govi-Altai,2024-09-02,3840.0
Govisumber,2024-09-02,3460.0
Khentii,2024-09-02,3500.0
Khovd,2024-09-02,3740.0
Khuvsgul,2024-09-02,3510.0
Orkhon,2024-09-02,3450.0
Selenge,2024-09-02,3480.0
Sukhbaatar,2024-09-02,3550.0
Tuv,2024-09-02,3360.0
Umnugovi,2024-09-02,3530.0
Uvs,2024-09-02,3820.0
Uvurkhangai,2024-09-02,3560.0
Zavkhan,2024-09-02,3840.0
Arkhangai,2024-09-09,3510.0
Bayan-Ulgii,2024-09-09,3693.0
Bayankhongor,2024-09-09,3640.0
Bulgan,2024-09-09,3480.0
Darkhan-Uul,2024-09-09,3380.0
Dornod,2024-09-09,3480.0
Dornogovi,2024-09-09,3520.0
Dundgovi,2024-09-09,3500.0
Govi-Altai,2024-09-09,3840.0
Govisumber,2024-09-09,3460.0
Khentii,2024-09-09,3500.0
Khovd,2024-09-09,3740.0
Khuvsgul,2024-09-09,3510.0
Orkhon,2024-09-09,3450.0
Selenge,2024-09-09,3480.0
Sukhbaatar,2024-09-09,3550.0
Tuv,2024-09-09,3360.0
Umnugovi,2024-09-09,3530.0
Uvs,2024-09-09,3820.0
Uvurkhangai,2024-09-09,3560.0
Zavkhan,2024-09-09,3840.0
Arkhangai,2024-09-16,3427.0
Bayan-Ulgii,2024-09-16,3693.0
