year,month,province,gasoline_a80,gasoline_ai92,gasoline_ai95,diesel
2021,6,Bulgan,1460.0,1490.0,2340.0,2260.0
2021,6,Darkhan-Uul,1400.0,1470.0,2270.0,2260.0
2021,6,Dornod,1550.0,1580.0,2350.0,2200.0
2021,6,Dornogovi,1530.0,1550.0,2300.0,2300.0
2021,6,Dundgovi,1530.0,1560.0,2310.0,2330.0
2021,6,Gobi-Altai,1600.0,1630.0,,2270.0
2021,6,Govisumber,1480.0,1510.0,2300.0,2290.0
2021,6,Khentii,1520.0,1550.0,2300.0,2300.0
2021,6,Khovd,1620.0,1650.0,,2200.0
2021,6,Khuvsgul,1530.0,1560.0,2350.0,2200.0
2021,6,Orkhon,1460.0,1490.0,2340.0,2260.0
2021,6,Selenge,1440.0,1470.0,2270.0,2290.0
2021,6,Sukhbaatar,1570.0,1600.0,2400.0,2420.0
2021,6,Tuv,1430.0,1470.0,2270.0,2190.0
2021,6,Umnugovi,1550.0,1580.0,2350.0,2300.0
2021,6,Uvs,1600.0,1630.0,,2200.0
2021,6,Uvurkhangai,1470.0,1500.0,2390.0,2200.0
2021,6,Zavkhan,1690.0,1720.0,,2250.0
2021,7,Arkhangai,1800.0,1830.0,2490.0,2400.0
2021,7,Bayan-Ulgii,1900.0,1930.0,,2100.0
2021,7,Bayankhongor,1830.0,1860.0,,2300.0
2021,7,Bulgan,1760.0,1790.0,2440.0,2360.0
2021,7,Darkhan-Uul,1720.0,1770.0,2370.0,2360.0
2021,7,Dornod,1820.0,1860.0,2450.0,2300.0
2021,7,Dornogovi,1820.0,1850.0,2400.0,2400.0
2021,7,Dundgovi,1830.0,1860.0,2410.0,2430.0
2021,7,Gobi-Altai,1900.0,1930.0,,2370.0
2021,7,Govisumber,1780.0,1810.0,2400.0,2390.0
2021,7,Khentii,1850.0,1880.0,2450.0,2400.0
2021,7,Khovd,1920.0,1950.0,,2300.0
2021,7,Khuvsgul,1830.0,1860.0,2450.0,2300.0
2021,7,Orkhon,1720.0,1790.0,2440.0,2360.0
2021,7,Selenge,1740.0,1770.0,2380.0,2390.0
2021,7,Sukhbaatar,1870.0,1900.0,2500.0,2520.0
2021,7,Umnugovi,1850.0,1880.0,2450.0,2400.0
2021,7,Uvs,1900.0,1930.0,,2300.0
2021,7,Uvurkhangai,1770.0,1800.0,2490.0,2300.0
2021,7,Zavkhan,1990.0,2020.0,,2350.0
2021,8,Arkhangai,2100.0,2130.0,2590.0,2500.0
2021,8,Bayan-Ulgii,2200.0,2230.0,,2250.0
2021,8,Bayankhongor,2130.0,2230.0,1860.0,
2021,8,Bulgan,2060.0,2090.0,2540.0,2460.0
2021,8,Darkhan-Uul,2020.0,2070.0,2470.0,2460.0
2021,8,Dornod,2150.0,2160.0,2550.0,2400.0
2021,8,Dornogovi,2120.0,2150.0,2500.0,2500.0
2021,8,Dundgovi,2130.0,2160.0,2510.0,2530.0
2021,8,Gobi-Altai,2200.0,2230.0,,2470.0
2021,8,Govisumber,2080.0,2110.0,2500.0,2490.0
2021,8,Khovd,2220.0,2250.0,,2400.0
2021,8,Khuvsgul,2130.0,2160.0,2550.0,2450.0
2021,8,Orkhon,2040.0,2090.0,2540.0,2460.0
2021,8,Selenge,2040.0,2070.0,2480.0,2490.0
2021,8,Sukhbaatar,2170.0,2200.0,2600.0,2620.0
2021,8,Tuv,2040.0,2070.0,2470.0,2390.0
2021,8,Umnugovi,2150.0,2180.0,2550.0,2500.0
2021,8,Uvs,2200.0,2230.0,,2400.0
2021,8,Uvurkhangai,2070.0,2100.0,2590.0,2400.0
2021,8,Zavkhan,2290.0,2320.0,,2450.0
2021,9,Arkhangai,2100.0,2130.0,2690.0,2500.0
2021,9,Bayan-Ulgii,2300.0,2330.0,,2250.0
2021,9,Bayankhongor,2130.0,2160.0,,2450.0
2021,9,Bulgan,2060.0,2090.0,2640.0,2460.0
2021,9,Darkhan-Uul,2020.0,2070.0,2570.0,2460.0
2021,9,Dornod,2150.0,2160.0,2650.0,2400.0
2021,9,Dornogovi,2120.0,2150.0,2600.0,2500.0
2021,9,Dundgovi,2130.0,2160.0,2610.0,2530.0
2021,9,Gobi-Altai,2200.0,2230.0,,2470.0
2021,9,Govisumber,2080.0,2110.0,2600.0,2490.0
2021,9,Khentii,2120.0,2150.0,2600.0,2400.0
2021,9,Khovd,2320.0,2350.0,,2400.0
2021,9,Khuvsgul,2130.0,2160.0,2650.0,2450.0
2021,9,Orkhon,2040.0,2090.0,2640.0,2460.0
2021,9,Selenge,2040.0,2070.0,2580.0,2490.0
2021,9,Sukhbaatar,2170.0,2200.0,2600.0,2620.0
2021,9,Tuv,2040.0,2100.0,2570.0,2390.0
2021,9,Ulaanbaatar,2550.0,,,
2021,9,Umnugovi,2150.0,2180.0,2650.0,2500.0
2021,9,Uvs,2300.0,2330.0,,2400.0
2021,9,Uvurkhangai,2070.0,2100.0,2690.0,2400.0
2021,9,Zavkhan,2390.0,2420.0,,2450.0
2021,10,Arkhangai,2100.0,2130.0,2690.0,2550.0
2021,10,Bayan-Ulgii,2400.0,2430.0,,2350.0
2021,10,Bayankhongor,2130.0,2160.0,,2550.0
2021,10,Bulgan,2060.0,2090.0,2640.0,2560.0
2021,10,Darkhan-Uul,2020.0,2070.0,2570.0,2560.0
2021,10,Dornod,2150.0,2160.0,2650.0,2500.0
2021,10,Dornogovi,2150.0,2180.0,2600.0,2570.0
2021,10,Dundgovi,2130.0,2160.0,2610.0,2630.0
2021,10,Gobi-Altai,2300.0,2330.0,,2570.0
2021,10,Govisumber,2080.0,2110.0,2600.0,2590.0
2021,10,Khentii,2120.0,2150.0,2600.0,2500.0
2021,10,Khovd,2420.0,2450.0,,2500.0
2021,10,Khuvsgul,2130.0,2160.0,2650.0,2550.0
2021,10,Orkhon,2040.0,2090.0,2640.0,2560.0
2021,10,Selenge,2040.0,2070.0,2580.0,2590.0
2021,10,Sukhbaatar,2170.0,2200.0,2700.0,2720.0
2021,10,Tuv,2040.0,2070.0,2570.0,2490.0
2021,10,Ulaanbaatar,2550.0,,,
2021,10,Umnugovi,2150.0,2180.0,2550.0,2600.0
2021,10,Uvs,2400.0,2430.0,,2590.0
2021,10,Uvurkhangai,2070.0,2100.0,2690.0,2500.0
2021,10,Zavkhan,2490.0,2520.0,,2550.0
2021,11,Arkhangai,2200.0,2230.0,2790.0,2800.0
2021,11,Bayan-Ulgii,2580.0,2600.0,,2600.0
2021,11,Bulgan,2220.0,2250.0,2830.0,2790.0
2021,11,Darkhan-Uul,2200.0,2230.0,2770.0,2790.0
2021,11,Dornogovi,2250.0,2310.0,2770.0,2870.0
2021,11,Gobi-Altai,2500.0,2530.0,,2790.0
2021,11,Govisumber,2180.0,2210.0,2770.0,2790.0
2021,11,Khentii,2220.0,2250.0,2750.0,2700.0
2021,11,Khovd,2600.0,2620.0,,2700.0
2021,11,Khuvsgul,2290.0,2320.0,2830.0,2830.0
2021,11,Orkhon,2220.0,2250.0,2790.0,2790.0
2021,11,Selenge,2240.0,2270.0,2790.0,2790.0
2021,11,Tuv,2140.0,2170.0,2710.0,2740.0
2021,11,Ulaanbaatar,2550.0,2790.0,,
2021,11,Uvs,2600.0,2630.0,,2790.0
2021,11,Uvurkhangai,2170.0,2200.0,2790.0,2790.0
2021,11,Zavkhan,2590.0,2620.0,,2790.0
2021,12,Arkhangai,2300.0,2330.0,2890.0,2900.0
2021,12,Bayan-Ulgii,2680.0,2700.0,,2700.0
2021,12,Bayankhongor,2330.0,2360.0,,2890.0
2021,12,Bulgan,2320.0,2350.0,2930.0,2890.0
2021,12,Darkhan-Uul,2270.0,2300.0,2870.0,2890.0
2021,12,Dornod,2350.0,2360.0,2890.0,2800.0
2021,12,Dornogovi,2350.0,2410.0,2890.0,2970.0
2021,12,Dundgovi,2330.0,2360.0,2870.0,2930.0
2021,12,Gobi-Altai,2600.0,2630.0,,2890.0
2021,12,Govisumber,2270.0,2310.0,2870.0,2920.0
2021,12,Khentii,2320.0,2350.0,2850.0,2890.0
2021,12,Khovd,2700.0,2720.0,,2800.0
2021,12,Khuvsgul,2390.0,2420.0,2930.0,2930.0
2021,12,Orkhon,2320.0,2350.0,2890.0,2890.0
2021,12,Selenge,2340.0,2370.0,2890.0,2890.0
2021,12,Sukhbaatar,2370.0,2400.0,2930.0,2990.0
2021,12,Ulaanbaatar,2150.0,2690.0,2790.0,
2021,12,Umnugovi,2350.0,2380.0,2890.0,2900.0
2021,12,Uvs,2700.0,2730.0,,2850.0
2021,12,Zavkhan,2690.0,2720.0,,2890.0
2022,1,Arkhangai,2300.0,2370.0,2890.0,2850.0
2022,1,Bayan-Ulgii,2680.0,2720.0,,2650.0
2022,1,Bayankhongor,2330.0,2375.0,,2840.0
2022,1,Bulgan,2320.0,2370.0,2930.0,2840.0
2022,1,Darkhan-Uul,2270.0,2320.0,2870.0,2840.0
2022,1,Dornod,2350.0,2380.0,2890.0,2800.0
2022,1,Dornogovi,2350.0,2430.0,2840.0,2920.0
2022,1,Dundgovi,2330.0,2380.0,2870.0,2880.0
2022,1,Gobi-Altai,2600.0,2650.0,,2840.0
2022,1,Govisumber,2270.0,2330.0,2870.0,2870.0
2022,1,Khentii,2320.0,2370.0,2850.0,2840.0
2022,1,Khovd,2700.0,2740.0,,2750.0
2022,1,Khuvsgul,2390.0,2440.0,2930.0,2880.0
2022,1,Orkhon,2320.0,2340.0,2890.0,2840.0
2022,1,Selenge,2340.0,2390.0,2880.0,2840.0
2022,1,Sukhbaatar,2370.0,2420.0,2930.0,2940.0
2022,1,Tuv,2240.0,2290.0,2810.0,2790.0
2022,1,Ulaanbaatar,2200.0,2240.0,2770.0,2840.0
2022,1,Umnugovi,2350.0,2400.0,2840.0,2850.0
2022,1,Uvs,2700.0,2750.0,,2800.0
2022,1,Uvurkhangai,2270.0,2320.0,2890.0,2840.0
2022,1,Zavkhan,2690.0,2740.0,,2840.0
2022,2,Arkhangai,2350.0,2400.0,2980.0,2940.0
2022,2,Bayan-Ulgii,2710.0,2750.0,,2740.0
2022,2,Bayankhongor,2380.0,2430.0,,2935.0
2022,2,Bulgan,2370.0,2420.0,3030.0,2935.0
2022,2,Darkhan-Uul,2320.0,2370.0,2970.0,2935.0
2022,2,Dornod,2400.0,2430.0,2990.0,2845.0
2022,2,Dornogovi,2380.0,2480.0,2940.0,2995.0
2022,2,Dundgovi,2380.0,2430.0,2970.0,2975.0
2022,2,Gobi-Altai,2650.0,2700.0,,2935.0
2022,2,Govisumber,2330.0,2380.0,2960.0,2960.0
2022,2,Khentii,2370.0,2420.0,2950.0,2935.0
2022,2,Khovd,2750.0,2790.0,,2845.0
2022,2,Khuvsgul,2440.0,2490.0,3020.0,2970.0
2022,2,Orkhon,2370.0,2390.0,2990.0,2935.0
2022,2,Selenge,2350.0,2400.0,2980.0,2935.0
2022,2,Sukhbaatar,2420.0,2470.0,3030.0,3035.0
2022,2,Tuv,2330.0,2340.0,2910.0,2835.0
2022,2,Ulaanbaatar,2250.0,2290.0,2870.0,2935.0
2022,2,Umnugovi,2400.0,2450.0,,2850.0
2022,2,Uvs,2750.0,2800.0,,2890.0
2022,2,Uvurkhangai,2320.0,2370.0,2980.0,2930.0
2022,2,Zavkhan,2740.0,2790.0,,2935.0
2022,3,Arkhangai,2450.0,2500.0,3180.0,3140.0
2022,3,Bayan-Ulgii,2710.0,2750.0,,2840.0
2022,3,Bayankhongor,2480.0,2530.0,,3130.0
2022,3,Bulgan,2470.0,2520.0,3030.0,3130.0
2022,3,Darkhan-Uul,2420.0,2470.0,3170.0,3130.0
2022,3,Dornod,2500.0,2530.0,3190.0,3040.0
2022,3,Dornogovi,2480.0,2580.0,3140.0,3195.0
2022,3,Dundgovi,2480.0,2530.0,3170.0,3175.0
2022,3,Gobi-Altai,2750.0,2800.0,,3130.0
2022,3,Govisumber,2430.0,2480.0,3160.0,3160.0
2022,3,Khentii,2470.0,2520.0,3150.0,3135.0
2022,3,Khovd,2850.0,2890.0,,3045.0
2022,3,Khuvsgul,2540.0,2590.0,3220.0,3170.0
2022,3,Orkhon,2470.0,2490.0,3190.0,3135.0
2022,3,Selenge,2490.0,2520.0,3180.0,3135.0
2022,3,Sukhbaatar,2520.0,2570.0,3230.0,3230.0
2022,3,Tuv,2425.0,2440.0,3110.0,3035.0
2022,3,Ulaanbaatar,2350.0,2390.0,3070.0,3135.0
2022,3,Umnugovi,2495.0,2545.0,,3140.0
2022,3,Uvs,2850.0,2900.0,,3090.0
2022,3,Uvurkhangai,2420.0,2470.0,3180.0,3130.0
2022,3,Zavkhan,2840.0,2890.0,,3090.0
2022,4,Arkhangai,2450.0,2500.0,3380.0,3390.0
2022,4,Bayan-Ulgii,2680.0,2700.0,,3050.0
2022,4,Bayankhongor,2480.0,2530.0,,3380.0
2022,4,Bulgan,2470.0,2520.0,3430.0,3380.0
2022,4,Darkhan-Uul,2420.0,2470.0,3370.0,3380.0
2022,4,Dornod,2500.0,2530.0,3390.0,3290.0
2022,4,Dornogovi,2480.0,2580.0,3340.0,3445.0
2022,4,Dundgovi,2480.0,2530.0,3360.0,3420.0
2022,4,Gobi-Altai,2750.0,2800.0,,3380.0
2022,4,Govisumber,2430.0,2480.0,3410.0,3410.0
2022,4,Khentii,2500.0,2550.0,3350.0,3385.0
2022,4,Khovd,2870.0,2910.0,,3350.0
2022,4,Khuvsgul,2540.0,2590.0,3420.0,3420.0
2022,4,Orkhon,2470.0,2490.0,3390.0,3380.0
2022,4,Selenge,2490.0,2520.0,3390.0,3380.0
2022,4,Sukhbaatar,2520.0,2570.0,3430.0,3480.0
2022,4,Tuv,2425.0,2440.0,3310.0,3330.0
2022,4,Ulaanbaatar,2350.0,2390.0,3260.0,3380.0
2022,4,Umnugovi,2495.0,2545.0,,3390.0
2022,4,Uvs,2850.0,2900.0,,3340.0
2022,4,Uvurkhangai,2420.0,2470.0,3370.0,3380.0
2022,4,Zavkhan,2840.0,2890.0,,3370.0
2022,5,Arkhangai,2450.0,2500.0,3380.0,3440.0
2022,5,Bayan-Ulgii,2680.0,2700.0,,3250.0
2022,5,Bayankhongor,2480.0,2530.0,,3430.0
2022,5,Bulgan,2470.0,2520.0,3430.0,3430.0
2022,5,Darkhan-Uul,2420.0,2470.0,3370.0,3430.0
2022,5,Dornod,2500.0,2530.0,3390.0,3340.0
2022,5,Dornogovi,2480.0,2580.0,3340.0,3500.0
2022,5,Dundgovi,2480.0,2530.0,3360.0,3470.0
2022,5,Gobi-Altai,2750.0,2800.0,,3430.0
2022,5,Govisumber,2430.0,2480.0,3360.0,3460.0
2022,5,Khentii,2500.0,2550.0,3350.0,3430.0
2022,5,Khovd,2870.0,2910.0,,3400.0
2022,5,Khuvsgul,2540.0,2590.0,3420.0,3470.0
2022,5,Orkhon,2470.0,2490.0,3390.0,3430.0
2022,5,Selenge,2490.0,2520.0,3390.0,3430.0
2022,5,Sukhbaatar,2520.0,2570.0,3430.0,3530.0
2022,5,Tuv,2425.0,2440.0,3310.0,3380.0
2022,5,Ulaanbaatar,2350.0,2390.0,3260.0,3430.0
2022,5,Umnugovi,2495.0,2545.0,,3440.0
2022,5,Uvs,2850.0,2900.0,,3390.0
2022,5,Uvurkhangai,2420.0,2470.0,3370.0,3430.0
2022,5,Zavkhan,2840.0,2890.0,,3420.0
2022,6,Arkhangai,3200.0,2500.0,4030.0,3740.0
2022,6,Bayan-Ulgii,2680.0,2700.0,,3700.0
2022,6,Bayankhongor,3210.0,2530.0,,3730.0
2022,6,Bulgan,3150.0,2520.0,4080.0,3730.0
2022,6,Darkhan-Uul,2650.0,2470.0,4020.0,3730.0
2022,6,Dornod,2500.0,2530.0,4040.0,3640.0
2022,6,Dornogovi,3250.0,2520.0,3990.0,3800.0
2022,6,Dundgovi,3180.0,2530.0,4010.0,3770.0
2022,6,Gobi-Altai,2920.0,2970.0,,3890.0
2022,6,Govisumber,3170.0,2480.0,4010.0,3760.0
2022,6,Khentii,3180.0,2520.0,4000.0,3730.0
2022,6,Khovd,2770.0,2800.0,,3700.0
2022,6,Khuvsgul,3160.0,2590.0,4070.0,3770.0
2022,6,Orkhon,3100.0,2490.0,4040.0,3730.0
2022,6,Selenge,2650.0,2500.0,4030.0,3730.0
2022,6,Sukhbaatar,2520.0,2570.0,4080.0,3830.0
2022,6,Tuv,3140.0,2440.0,3960.0,3735.0
2022,6,Ulaanbaatar,3150.0,2390.0,3910.0,3730.0
2022,6,Umnugovi,3200.0,2545.0,,3440.0
2022,6,Uvs,2850.0,2900.0,,3690.0
2022,6,Uvurkhangai,3190.0,2470.0,4020.0,3730.0
2022,6,Zavkhan,3210.0,2890.0,,3720.0
2022,7,Arkhangai,3200.0,2500.0,,3740.0
2022,7,Bayan-Ulgii,2680.0,2700.0,,4000.0
2022,7,Bayankhongor,3210.0,2530.0,,4030.0
2022,7,Bulgan,3150.0,2520.0,4380.0,4030.0
2022,7,Darkhan-Uul,2650.0,2470.0,4320.0,4030.0
2022,7,Dornod,2500.0,2530.0,4340.0,4040.0
2022,7,Dornogovi,3250.0,2520.0,4290.0,4100.0
2022,7,Dundgovi,3180.0,2530.0,4310.0,4070.0
2022,7,Gobi-Altai,2920.0,2970.0,,4190.0
2022,7,Govisumber,3170.0,2480.0,4310.0,4060.0
2022,7,Khentii,3180.0,2520.0,4300.0,4030.0
2022,7,Khovd,2770.0,2800.0,,3700.0
2022,7,Khuvsgul,3160.0,2590.0,4370.0,4070.0
2022,7,Orkhon,3100.0,2490.0,4340.0,4030.0
2022,7,Selenge,2650.0,2500.0,4330.0,4030.0
2022,7,Sukhbaatar,2550.0,2570.0,4380.0,4130.0
2022,7,Tuv,3140.0,2440.0,4260.0,4035.0
2022,7,Ulaanbaatar,3150.0,2390.0,4210.0,4030.0
2022,7,Umnugovi,3200.0,2545.0,4290.0,4040.0
2022,7,Uvs,2850.0,2900.0,,3990.0
2022,7,Uvurkhangai,3190.0,2470.0,4320.0,4030.0
2022,7,Zavkhan,3210.0,2890.0,,3720.0
2022,8,Arkhangai,2480.0,2500.0,,3740.0
2022,8,Bayan-Ulgii,2680.0,2700.0,,3690.0
2022,8,Bayankhongor,2480.0,2530.0,,3720.0
2022,8,Bulgan,2520.0,2520.0,4020.0,3720.0
2022,8,Darkhan-Uul,2470.0,2470.0,3990.0,3720.0
2022,8,Dornod,2500.0,2530.0,4030.0,3740.0
2022,8,Dornogovi,2470.0,2580.0,3980.0,3790.0
2022,8,Dundgovi,2510.0,2530.0,3980.0,3770.0
2022,8,Gobi-Altai,2780.0,2890.0,,3720.0
2022,8,Govisumber,2460.0,2480.0,4010.0,3760.0
2022,8,Khentii,2500.0,2520.0,4000.0,3730.0
2022,8,Khovd,2745.0,2800.0,4190.0,3690.0
2022,8,Khuvsgul,2570.0,2590.0,4060.0,3770.0
2022,8,Orkhon,2470.0,2490.0,4030.0,3720.0
2022,8,Selenge,2480.0,2500.0,4030.0,3730.0
2022,8,Sukhbaatar,2550.0,2570.0,4080.0,3830.0
2022,8,Tuv,2420.0,2440.0,3970.0,3740.0
2022,8,Ulaanbaatar,2370.0,2390.0,3910.0,3730.0
2022,8,Umnugovi,2445.0,2545.0,3990.0,3740.0
2022,8,Uvs,2850.0,2900.0,,3990.0
2022,8,Uvurkhangai,2420.0,2470.0,4010.0,3720.0
2022,8,Zavkhan,2870.0,2890.0,4190.0,3710.0
2022,9,Arkhangai,2480.0,2500.0,4040.0,3590.0
2022,9,Bayan-Ulgii,2680.0,2700.0,,3550.0
2022,9,Bayankhongor,2510.0,2530.0,,3720.0
2022,9,Bulgan,2520.0,2520.0,4020.0,3580.0
2022,9,Darkhan-Uul,2450.0,2470.0,3990.0,3570.0
2022,9,Dornod,2500.0,2530.0,4030.0,3590.0
2022,9,Dornogovi,2470.0,2520.0,4030.0,3640.0
2022,9,Dundgovi,2510.0,2530.0,3980.0,3620.0
2022,9,Gobi-Altai,2780.0,2800.0,,3720.0
2022,9,Govisumber,2460.0,2480.0,4010.0,3610.0
2022,9,Khentii,2500.0,2545.0,3970.0,3580.0
2022,9,Khovd,2745.0,2800.0,4190.0,3540.0
2022,9,Khuvsgul,2570.0,2590.0,4060.0,3610.0
2022,9,Orkhon,2470.0,2490.0,4030.0,3570.0
2022,9,Selenge,2480.0,2500.0,4030.0,3580.0
2022,9,Sukhbaatar,2550.0,2570.0,4070.0,3680.0
2022,9,Tuv,2420.0,2440.0,3970.0,3590.0
2022,9,Ulaanbaatar,2370.0,2390.0,3910.0,3580.0
2022,9,Umnugovi,2530.0,2550.0,3990.0,3590.0
2022,9,Uvs,2745.0,2890.0,4190.0,3530.0
2022,9,Uvurkhangai,2450.0,2470.0,4030.0,3580.0
2022,9,Zavkhan,2870.0,2890.0,4190.0,3560.0
2022,10,Arkhangai,2480.0,2500.0,4040.0,3820.0
2022,10,Bayan-Ulgii,2680.0,2700.0,,3550.0
2022,10,Bayankhongor,2510.0,2530.0,4050.0,3830.0
2022,10,Bulgan,2470.0,2490.0,4040.0,3760.0
2022,10,Darkhan-Uul,2450.0,2470.0,4020.0,3760.0
2022,10,Dornod,2510.0,2530.0,4030.0,3770.0
2022,10,Dornogovi,2500.0,2520.0,4030.0,3820.0
2022,10,Dundgovi,2510.0,2530.0,4010.0,3800.0
2022,10,Gobi-Altai,2780.0,2800.0,4150.0,3760.0
2022,10,Govisumber,2460.0,2480.0,4010.0,3790.0
2022,10,Khentii,2500.0,2520.0,3990.0,3760.0
