region,date,price
Darkhan-Uul,2024-04-22,14500.0
Khovd,2024-04-22,16000.0
Orkhon,2024-04-22,14333.0
Umnugovi,2024-04-22,16000.0
Darkhan-Uul,2024-04-29,14500.0
Khovd,2024-04-29,16000.0
Orkhon,2024-04-29,14333.0
Umnugovi,2024-04-29,16000.0
Darkhan-Uul,2024-05-06,14167.0
Khovd,2024-05-06,18000.0
Orkhon,2024-05-06,14833.0
Umnugovi,2024-05-06,14000.0
Darkhan-Uul,2024-05-13,14333.0
Khovd,2024-05-13,17000.0
Orkhon,2024-05-13,15167.0
Umnugovi,2024-05-13,14000.0
Darkhan-Uul,2024-05-20,14500.0
Khovd,2024-05-20,18000.0
Orkhon,2024-05-20,17000.0
Umnugovi,2024-05-20,14000.0
Darkhan-Uul,2024-05-27,15667.0
Khovd,2024-05-27,18000.0
Orkhon,2024-05-27,16333.0
Umnugovi,2024-05-27,14000.0
Darkhan-Uul,2024-06-03,15333.0
Khovd,2024-06-03,18000.0
Orkhon,2024-06-03,15833.0
Umnugovi,2024-06-03,14000.0
Darkhan-Uul,2024-06-10,15500.0
Khovd,2024-06-10,18000.0
Orkhon,2024-06-10,15833.0
Umnugovi,2024-06-10,18000.0
Darkhan-Uul,2024-06-17,14500.0
Khovd,2024-06-17,18000.0
Orkhon,2024-06-17,14500.0
Umnugovi,2024-06-17,18000.0
Darkhan-Uul,2024-06-24,14500.0
Khovd,2024-06-24,18000.0
Orkhon,2024-06-24,13333.0
Umnugovi,2024-06-24,18000.0
Darkhan-Uul,2024-07-01,14167.0
Khovd,2024-07-01,18000.0
Orkhon,2024-07-01,13333.0
Umnugovi,2024-07-01,16000.0
Darkhan-Uul,2024-07-08,13833.0
Khovd,2024-07-08,18000.0
Orkhon,2024-07-08,12333.0
Umnugovi,2024-07-08,15000.0
Darkhan-Uul,2024-07-22,13667.0
Khovd,2024-07-22,17000.0
Orkhon,2024-07-22,13167.0
Umnugovi,2024-07-22,14000.0
Darkhan-Uul,2024-07-29,13667.0
Khovd,2024-07-29,17000.0
Orkhon,2024-07-29,13167.0
Umnugovi,2024-07-29,13500.0
Darkhan-Uul,2024-08-05,13500.0
Khovd,2024-08-05,16000.0
Orkhon,2024-08-05,12833.0
Umnugovi,2024-08-05,13000.0
Darkhan-Uul,2024-08-12,13333.0
Khovd,2024-08-12,15000.0
Orkhon,2024-08-12,12833.0
Umnugovi,2024-08-12,13000.0
Darkhan-Uul,2024-08-19,13333.0
Khovd,2024-08-19,15000.0
Orkhon,2024-08-19,12000.0
Umnugovi,2024-08-19,13000.0
Darkhan-Uul,2024-08-26,13000.0
Khovd,2024-08-26,14000.0
Orkhon,2024-08-26,12000.0
Umnugovi,2024-08-26,13000.0
Darkhan-Uul,2024-09-02,13000.0
Khovd,2024-09-02,15000.0
Orkhon,2024-09-02,12000.0
Umnugovi,2024-09-02,12000.0
Darkhan-Uul,2024-09-09,13000.0
Khovd,2024-09-09,15000.0
Orkhon,2024-09-09,12000.0
Umnugovi,2024-09-09,12000.0
Darkhan-Uul,2024-09-16,12833.0
Khovd,2024-09-16,15000.0
Orkhon,2024-09-16,12000.0
Umnugovi,2024-09-16,12000.0
Darkhan-Uul,2024-09-23,12833.0
Khovd,2024-09-23,15000.0
Orkhon,2024-09-23,12000.0
Umnugovi,2024-09-23,12000.0
Darkhan-Uul,2024-09-30,12833.0
Khovd,2024-09-30,15000.0
Orkhon,2024-09-30,12000.0
Umnugovi,2024-09-30,12000.0
Darkhan-Uul,2024-10-07,12667.0
Khovd,2024-10-07,15000.0
Orkhon,2024-10-07,12000.0
Umnugovi,2024-10-07,12000.0
Darkhan-Uul,2024-10-14,12667.0
Khovd,2024-10-14,14000.0
Orkhon,2024-10-14,11833.0
Umnugovi,2024-10-14,11500.0
Darkhan-Uul,2024-10-21,12667.0
Khovd,2024-10-21,14000.0
Orkhon,2024-10-21,11833.0
Umnugovi,2024-10-21,11500.0
Darkhan-Uul,2024-10-28,12333.0
Khovd,2024-10-28,14000.0
Orkhon,2024-10-28,11833.0
Umnugovi,2024-10-28,11000.0
Darkhan-Uul,2024-11-04,12500.0
Khovd,2024-11-04,14000.0
Orkhon,2024-11-04,11667.0
Umnugovi,2024-11-04,11000.0
Darkhan-Uul,2024-11-12,12333.0
Khovd,2024-11-12,13000.0
Orkhon,2024-11-12,11667.0
Umnugovi,2024-11-12,11000.0
Darkhan-Uul,2024-11-18,12333.0
Khovd,2024-11-18,13000.0
Orkhon,2024-11-18,11833.0
Umnugovi,2024-11-18,10000.0
Darkhan-Uul,2024-11-25,12500.0
Khovd,2024-11-25,14000.0
Orkhon,2024-11-25,11833.0
Umnugovi,2024-11-25,10000.0
Darkhan-Uul,2024-12-02,12500.0
Khovd,2024-12-02,14000.0
Orkhon,2024-12-02,11833.0
Umnugovi,2024-12-02,10000.0
Darkhan-Uul,2024-12-09,12833.0
Khovd,2024-12-09,14000.0
Orkhon,2024-12-09,12167.0
Umnugovi,2024-12-09,10000.0
Darkhan-Uul,2024-12-16,13333.0
Khovd,2024-12-16,14000.0
Orkhon,2024-12-16,12167.0
Umnugovi,2024-12-16,10500.0
Darkhan-Uul,2024-12-23,13667.0
Khovd,2024-12-23,14000.0
Orkhon,2024-12-23,12167.0
Umnugovi,2024-12-23,12000.0
Darkhan-Uul,2024-12-30,14333.0
Khovd,2024-12-30,15000.0
Orkhon,2024-12-30,12333.0
Umnugovi,2024-12-30,12000.0
Darkhan-Uul,2025-01-06,14333.0
Khovd,2025-01-06,15500.0
Orkhon,2025-01-06,12167.0
Umnugovi,2025-01-06,13000.0
Darkhan-Uul,2025-01-13,14833.0
Khovd,2025-01-13,15000.0
Orkhon,2025-01-13,13667.0
Umnugovi,2025-01-13,13000.0
Darkhan-Uul,2025-01-20,15000.0
Khovd,2025-01-20,15000.0
Orkhon,2025-01-20,14667.0
Umnugovi,2025-01-20,13000.0
Darkhan-Uul,2025-01-27,15000.0
Khovd,2025-01-27,15000.0
Orkhon,2025-01-27,14667.0
Umnugovi,2025-01-27,13500.0
Darkhan-Uul,2025-02-03,15333.0
Khovd,2025-02-03,15000.0
Orkhon,2025-02-03,14667.0
Umnugovi,2025-02-03,14000.0
Darkhan-Uul,2025-02-10,15333.0
Khovd,2025-02-10,15000.0
Orkhon,2025-02-10,14667.0
Umnugovi,2025-02-10,15000.0
Darkhan-Uul,2025-02-17,15833.0
Khovd,2025-02-17,16000.0
Orkhon,2025-02-17,15000.0
Umnugovi,2025-02-17,14000.0
Darkhan-Uul,2025-02-24,15833.0
Khovd,2025-02-24,16000.0
Orkhon,2025-02-24,15000.0
Umnugovi,2025-02-24,13500.0
Darkhan-Uul,2025-03-10,16000.0
Khovd,2025-03-10,17000.0
Orkhon,2025-03-10,14833.0
Umnugovi,2025-03-10,14000.0
Darkhan-Uul,2025-03-17,15833.0
Khovd,2025-03-17,17000.0
Orkhon,2025-03-17,14833.0
Umnugovi,2025-03-17,15000.0
Darkhan-Uul,2025-03-24,15833.0
Khovd,2025-03-24,18000.0
Orkhon,2025-03-24,14667.0
Umnugovi,2025-03-24,15000.0
Darkhan-Uul,2025-03-31,15333.0
Khovd,2025-03-31,18000.0
Orkhon,2025-03-31,14833.0
Umnugovi,2025-03-31,13250.0
Darkhan-Uul,2025-04-07,16000.0
Khovd,2025-04-07,18000.0
Orkhon,2025-04-07,14833.0
Umnugovi,2025-04-07,14000.0
Darkhan-Uul,2025-04-14,15833.0
Khovd,2025-04-14,18000.0
Orkhon,2025-04-14,14833.0
Umnugovi,2025-04-14,15000.0
Darkhan-Uul,2025-04-21,15833.0
Khovd,2025-04-21,18000.0
Orkhon,2025-04-21,15167.0
Umnugovi,2025-04-21,15000.0
Darkhan-Uul,2025-04-28,16833.0
Khovd,2025-04-28,18000.0
Orkhon,2025-04-28,15167.0
Umnugovi,2025-04-28,15000.0
Darkhan-Uul,2025-05-05,17167.0
Khovd,2025-05-05,18000.0
Orkhon,2025-05-05,14500.0
Umnugovi,2025-05-05,15000.0
Darkhan-Uul,2025-05-12,17333.0
Khovd,2025-05-12,18000.0
Orkhon,2025-05-12,14500.0
Umnugovi,2025-05-12,15000.0
Darkhan-Uul,2025-05-19,17667.0
Khovd,2025-05-19,18000.0
Orkhon,2025-05-19,16833.0
Umnugovi,2025-05-19,15000.0
Darkhan-Uul,2025-05-26,17167.0
Khovd,2025-05-26,18000.0
Orkhon,2025-05-26,16667.0
Umnugovi,2025-05-26,15000.0
Darkhan-Uul,2025-06-02,17167.0
Khovd,2025-06-02,18000.0
Orkhon,2025-06-02,15167.0
Umnugovi,2025-06-02,14000.0
Darkhan-Uul,2025-06-09,16833.0
Khovd,2025-06-09,18000.0
Orkhon,2025-06-09,15167.0
Umnugovi,2025-06-09,14000.0
Darkhan-Uul,2025-06-16,16833.0
Khovd,2025-06-16,18000.0
Orkhon,2025-06-16,15167.0
Umnugovi,2025-06-16,14000.0
Darkhan-Uul,2025-06-23,16333.0
Khovd,2025-06-23,18000.0
Orkhon,2025-06-23,14333.0
Umnugovi,2025-06-23,14000.0
Darkhan-Uul,2025-06-30,15833.0
Khovd,2025-06-30,18000.0
Orkhon,2025-06-30,14167.0
Umnugovi,2025-06-30,13000.0
Darkhan-Uul,2025-07-07,16000.0
Khovd,2025-07-07,18000.0
Orkhon,2025-07-07,14000.0
Umnugovi,2025-07-07,13250.0
Darkhan-Uul,2025-07-21,16000.0
Khovd,2025-07-21,17000.0
Orkhon,2025-07-21,13833.0
Umnugovi,2025-07-21,13000.0
Darkhan-Uul,2025-07-28,15833.0
Khovd,2025-07-28,17000.0
Orkhon,2025-07-28,14333.0
Umnugovi,2025-07-28,12500.0
Darkhan-Uul,2025-08-04,15667.0
Khovd,2025-08-04,17000.0
Orkhon,2025-08-04,14333.0
Umnugovi,2025-08-04,12500.0
Darkhan-Uul,2025-08-11,15500.0
Khovd,2025-08-11,17000.0
Orkhon,2025-08-11,14333.0
Umnugovi,2025-08-11,12500.0
Darkhan-Uul,2025-08-18,15333.0
Khovd,2025-08-18,17000.0
Orkhon,2025-08-18,13167.0
Umnugovi,2025-08-18,12000.0
Darkhan-Uul,2025-08-25,15333.0
Khovd,2025-08-25,17000.0
Orkhon,2025-08-25,13167.0
Umnugovi,2025-08-25,12000.0
Darkhan-Uul,2025-09-01,15333.0
Khovd,2025-09-01,16000.0
Orkhon,2025-09-01,13167.0
Umnugovi,2025-09-01,13000.0
Darkhan-Uul,2025-09-08,15667.0
Khovd,2025-09-08,15000.0
Orkhon,2025-09-08,13333.0
Umnugovi,2025-09-08,13000.0
Darkhan-Uul,2025-09-15,15500.0
Khovd,2025-09-15,16000.0
Orkhon,2025-09-15,13500.0
Umnugovi,2025-09-15,13000.0
Darkhan-Uul,2025-09-22,15333.0
Khovd,2025-09-22,16000.0
Orkhon,2025-09-22,13333.0
Umnugovi,2025-09-22,13000.0
Darkhan-Uul,2025-09-29,15167.0
Khovd,2025-09-29,16000.0
Orkhon,2025-09-29,13667.0
Umnugovi,2025-09-29,13000.0
Darkhan-Uul,2025-10-06,15667.0
Khovd,2025-10-06,16000.0
Orkhon,2025-10-06,13333.0
Umnugovi,2025-10-06,13000.0
Darkhan-Uul,2025-10-13,15667.0
Khovd,2025-10-13,16000.0
Orkhon,2025-10-13,13000.0
Umnugovi,2025-10-13,13000.0
Darkhan-Uul,2025-10-20,16000.0
Khovd,2025-10-20,16000.0
Orkhon,2025-10-20,13000.0
Umnugovi,2025-10-20,13000.0
Darkhan-Uul,2025-10-27,16000.0
Khovd,2025-10-27,16000.0
Orkhon,2025-10-27,13000.0
Umnugovi,2025-10-27,13000.0
Darkhan-Uul,2025-11-03,14833.0
Khovd,2025-11-03,16000.0
Orkhon,2025-11-03,12833.0
Umnugovi,2025-11-03,13000.0
Darkhan-Uul,2025-11-10,15000.0
Khovd,2025-11-10,16000.0
Orkhon,2025-11-10,13000.0
Umnugovi,2025-11-10,13000.0
Darkhan-Uul,2025-11-17,15000.0
Khovd,2025-11-17,16000.0
Orkhon,2025-11-17,12667.0
Umnugovi,2025-11-17,13000.0
Darkhan-Uul,2025-11-24,14833.0
Khovd,2025-11-24,16000.0
Orkhon,2025-11-24,13167.0
Umnugovi,2025-11-24,13000.0
Darkhan-Uul,2025-12-01,14833.0
Khovd,2025-12-01,16000.0
Orkhon,2025-12-01,13000.0
Umnugovi,2025-12-01,13000.0
Darkhan-Uul,2025-12-08,14667.0
Khovd,2025-12-08,17000.0
Orkhon,2025-12-08,12833.0
Umnugovi,2025-12-08,13000.0
Darkhan-Uul,2025-12-15,14833.0
Khovd,2025-12-15,17000.0
Orkhon,2025-12-15,12667.0
Umnugovi,2025-12-15,13000.0
Darkhan-Uul,2025-12-22,14833.0
Khovd,2025-12-22,17000.0
Orkhon,2025-12-22,12500.0
Umnugovi,2025-12-22,13000.0
Darkhan-Uul,2025-12-30,15833.0
Khovd,2025-12-30,17000.0
Orkhon,2025-12-30,12500.0
Umnugovi,2025-12-30,14500.0
Darkhan-Uul,2026-01-05,16167.0
Khovd,2026-01-05,17000.0
Orkhon,2026-01-05,12333.0
Umnugovi,2026-01-05,14500.0
Darkhan-Uul,2026-01-12,16000.0
Khovd,2026-01-12,18000.0
Orkhon,2026-01-12,12667.0
Umnugovi,2026-01-12,15500.0
Darkhan-Uul,2026-01-19,17333.0
Khovd,2026-01-19,18000.0
Orkhon,2026-01-19,17333.0
Umnugovi,2026-01-19,16500.0
Darkhan-Uul,2026-01-26,18333.0
Khovd,2026-01-26,18000.0
Orkhon,2026-01-26,17167.0
Umnugovi,2026-01-26,16500.0
Darkhan-Uul,2026-02-02,17500.0
Khovd,2026-02-02,18000.0
Orkhon,2026-02-02,17000.0
Umnugovi,2026-02-02,15500.0
Darkhan-Uul,2026-02-09,17833.0
Khovd,2026-02-09,20000.0
Orkhon,2026-02-09,17333.0
Umnugovi,2026-02-09,15500.0
Darkhan-Uul,2026-02-23,18333.0
Khovd,2026-02-23,20000.0
Orkhon,2026-02-23,17333.0
Umnugovi,2026-02-23,15500.0
Darkhan-Uul,2026-03-02,18833.0
Khovd,2026-03-02,20000.0
Orkhon,2026-03-02,17000.0
Umnugovi,2026-03-02,17000.0
Darkhan-Uul,2026-03-09,20000.0
Khovd,2026-03-09,20000.0
Orkhon,2026-03-09,17167.0
Umnugovi,2026-03-09,17000.0
Darkhan-Uul,2026-03-16,21333.0
Khovd,2026-03-16,20000.0
Orkhon,2026-03-16,17833.0
Umnugovi,2026-03-16,18500.0
Darkhan-Uul,2026-03-23,21333.0
Khovd,2026-03-23,20000.0
Orkhon,2026-03-23,17667.0
Umnugovi,2026-03-23,18500.0
Darkhan-Uul,2026-03-30,20833.0
Khovd,2026-03-30,20000.0
Orkhon,2026-03-30,17333.0
Umnugovi,2026-03-30,18000.0
Darkhan-Uul,2026-04-07,24000.0
Khovd,2026-04-07,20000.0
Orkhon,2026-04-07,22833.0
Umnugovi,2026-04-07,18250.0
Darkhan-Uul,2026-04-13,25000.0
Khovd,2026-04-13,22000.0
Orkhon,2026-04-13,24333.0
Umnugovi,2026-04-13,20000.0
Darkhan-Uul,2026-04-20,25000.0
Khovd,2026-04-20,22000.0
Orkhon,2026-04-20,25167.0
Umnugovi,2026-04-20,20000.0
Darkhan-Uul,2026-04-28,25000.0
Khovd,2026-04-28,22000.0
Orkhon,2026-04-28,25333.0
Umnugovi,2026-04-28,21833.0
Darkhan-Uul,2026-05-04,25333.0
Khovd,2026-05-04,23000.0
Orkhon,2026-05-04,25333.0
Umnugovi,2026-05-04,23000.0
Darkhan-Uul,2026-05-11,26333.0
Khovd,2026-05-11,23000.0
Orkhon,2026-05-11,26000.0
Umnugovi,2026-05-11,23750.0
Darkhan-Uul,2026-05-18,26000.0
Khovd,2026-05-18,25000.0
Orkhon,2026-05-18,26167.0
Umnugovi,2026-05-18,24000.0
Darkhan-Uul,2026-05-25,25000.0
Khovd,2026-05-25,24000.0
Orkhon,2026-05-25,24500.0
Umnugovi,2026-05-25,24000.0
Darkhan-Uul,2026-06-02,25667.0
Khovd,2026-06-02,24000.0
Orkhon,2026-06-02,24333.0
Umnugovi,2026-06-02,23500.0
Darkhan-Uul,2026-06-08,25333.0
Khovd,2026-06-08,24000.0
Orkhon,2026-06-08,24000.0
Umnugovi,2026-06-08,23000.0
Darkhan-Uul,2026-06-15,24667.0
Khovd,2026-06-15,24000.0
Orkhon,2026-06-15,24000.0
Umnugovi,2026-06-15,23000.0
Darkhan-Uul,2026-06-22,25000.0
Khovd,2026-06-22,24000.0
Orkhon,2026-06-22,24167.0
Umnugovi,2026-06-22,23250.0
Darkhan-Uul,2026-06-29,25000.0
Khovd,2026-06-29,24000.0
Orkhon,2026-06-29,23832.0
Umnugovi,2026-06-29,23000.0
Darkhan-Uul,2026-07-06,25000.0
Khovd,2026-07-06,24000.0
Orkhon,2026-07-06,24166.0
Umnugovi,2026-07-06,22749.0
Darkhan-Uul,2026-07-20,25000.0
Darkhan-Uul,2026-07-20,26000.0
Khovd,2026-07-20,24000.0
Khovd,2026-07-20,24000.0
Orkhon,2026-07-20,24166.0
Orkhon,2026-07-20,23832.0
Umnugovi,2026-07-20,23249.0
Umnugovi,2026-07-20,23249.0
Darkhan-Uul,2026-08-03,25000.0
Khovd,2026-08-03,24000.0
Orkhon,2026-08-03,23325.0
Umnugovi,2026-08-03,21448.0
Darkhan-Uul,2026-08-10,24832.0
Khovd,2026-08-10,24000.0
Orkhon,2026-08-10,22996.0
Umnugovi,2026-08-10,21448.0
Darkhan-Uul,2026-08-17,24166.0
Khovd,2026-08-17,24000.0
Orkhon,2026-08-17,22832.0
Umnugovi,2026-08-17,19975.0
Darkhan-Uul,2026-08-24,24000.0
Khovd,2026-08-24,24000.0
Orkhon,2026-08-24,22665.0
Umnugovi,2026-08-24,19494.0
Darkhan-Uul,2026-08-31,24000.0
Khovd,2026-08-31,24000.0
Orkhon,2026-08-31,22500.0
Umnugovi,2026-08-31,20000.0
